,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
2290,2007-10-26,1535.28,1613.28,1267.542,1666.995,1334.103,994.751,584.8,3159.586
2291,2007-10-25,1514.4,1584.4,1243.809,,1305.992,993.39,584.8,3212.859
2292,2007-10-24,1515.88,1593.88,1221.228,1659.148,1287.052,994.076,584.8,3238.291
2293,2007-10-23,1519.59,1589.59,1244.916,1658.881,1307.398,992.716,568.8,3195.182
2294,2007-10-22,1506.33,1568.33,1190.79,1651.451,1248.208,991.358,568.8,3280.517
2295,2007-10-19,1500.63,1570.63,1206.576,1651.21,,992.042,568.8,3263.121
2296,2007-10-18,1540.08,1602.08,1225.782,1666.039,1284.247,990.685,568.8,3200.099
2297,2007-10-17,1541.24,1595.24,1214.343,1664.699,1268.686,989.33,568.8,3215.359
2298,2007-10-16,1538.53,1600.53,1230.435,1665.724,1289.276,990.012,584.8,3204.544
2299,2007-10-15,1548.71,1618.71,1193.283,1672.197,1255.415,990.694,568.8,3230.383
2300,2007-10-12,1561.8,1639.8,1216.683,1679.904,1283.481,,568.8,3184.213
2301,2007-10-11,1554.41,1640.41,1231.956,1678.95,1303.239,992.053,568.8,3169.127
2302,2007-10-10,1562.47,1640.47,1252.98,1680.532,1320.884,990.699,568.8,3135.058
2303,2007-10-09,1565.15,1651.15,1252.125,1683.838,1324.148,991.376,568.8,3130.971
2304,2007-10-08,1552.58,1646.58,1261.656,1680.69,1338.039,992.052,552.8,3118.545
2305,2007-10-05,1557.59,1643.59,1255.617,1680.983,1327.998,990.699,552.8,3122.91
2306,2007-10-04,1542.84,1636.84,1294.362,1676.908,1371.792,991.374,552.8,3084.403
2307,2007-10-03,1539.59,1641.59,1310.868,1677.702,1392.831,992.048,552.8,3063.491
2308,2007-10-02,1546.63,1640.63,1306.611,1678.855,1384.618,990.696,552.8,3063.479
2309,2007-10-01,1547.04,1633.04,1292.67,1677.199,1366.489,989.346,552.8,3082.792
2310,2007-09-28,1526.8,1604.8,1270.449,1666.789,1339.878,987.997,536.8,3123.622
2311,2007-09-27,1531.38,1601.38,1255.527,1666.9,1320.737,986.65,536.8,3140.078
2312,2007-09-26,1525.42,1603.42,1276.677,1666.541,1346.537,987.322,536.8,3115.766
2313,2007-09-25,1517.21,1603.21,1271.952,1665.226,1345.838,987.993,536.8,3127.641
2314,2007-09-24,1517.73,1595.73,1267.641,1663.614,1337.562,,536.8,3134.246
2315,2007-09-21,1525.75,1595.75,1261.224,1665.186,1327.128,985.302,536.8,3136.121
2316,2007-09-20,1518.75,1580.75,1272.339,1660.382,1334.656,983.959,552.8,3139.992
2317,2007-09-19,1529.03,1583.03,1250.424,1662.916,1308.34,982.617,568.8,3169.974
2318,2007-09-18,1519.78,1565.78,1236.267,1657.155,1289.969,,568.8,3199.307
2319,2007-09-17,1476.65,,1234.611,1640.995,1292.408,981.945,552.8,3232.095
2320,2007-09-14,1484.25,1530.25,1234.269,1642.388,,980.606,536.8,3216.427
2321,2007-09-13,1483.95,1521.95,1219.455,1640.424,1269.143,979.268,536.8,3237.699
2322,2007-09-12,1471.56,1517.56,1234.026,1637.319,,979.936,536.8,3228.402
2323,2007-09-11,1471.49,1525.49,1279.188,1639.452,,980.603,536.8,3166.5
2324,2007-09-10,1451.7,1497.7,1286.928,1629.194,1342.74,979.266,536.8,3177.561
2325,2007-09-07,1453.55,1491.55,1266.345,1628.141,1317.772,977.931,536.8,3204.285
2326,2007-09-06,1478.55,1524.55,1251.279,1640.945,1306.459,978.596,520.8,3186.607
2327,2007-09-05,1472.29,1510.29,1251.72,1636.442,1303.049,977.262,520.8,3193.761
2328,2007-09-04,1489.42,1535.42,1249.614,1645.901,1305.027,977.926,504.8,3166.883
2329,2007-08-31,1473.99,1527.99,1233.999,1641.491,1293.143,978.589,504.8,3200.384
2330,2007-08-30,1457.64,1519.64,1258.713,1636.686,1322.64,979.251,504.8,
2331,2007-08-29,1463.76,1533.76,1251.99,1641.456,1319.879,979.911,504.8,3181.834
2332,2007-08-28,1432.36,1494.36,1221.3,1626.229,1284.518,978.578,504.8,3255.227
2333,2007-08-27,1466.79,1520.79,1229.121,1639.071,1288.68,977.247,504.8,3211.956
2334,2007-08-24,1479.37,1541.37,1241.775,1646.6,1305.807,977.905,488.8,3170.144
2335,2007-08-23,1462.5,1516.5,1272.33,1637.565,1333.315,976.575,488.8,3148.115
2336,2007-08-22,1464.07,1526.07,1284.705,1640.396,1350.162,977.233,504.8,3137.652
2337,2007-08-21,1447.12,1501.12,1311.075,1631.321,1373.384,975.904,520.8,3131.193
2338,2007-08-20,1445.55,1491.55,1291.968,1628.81,1349.905,974.577,536.8,3169.487
2339,2007-08-17,1445.94,,1303.947,1627.137,1358.352,973.251,552.8,3164.705
2340,2007-08-16,1411.27,1441.27,1288.467,1610.483,1338.594,971.926,536.8,3211.317
2341,2007-08-15,1406.7,1444.7,1276.821,1610.686,1330.772,972.582,536.8,3228.766
2342,2007-08-14,1426.54,1456.54,1294.812,1617.322,1345.398,971.259,552.8,3196.563
2343,2007-08-13,1452.92,1474.92,1285.317,1626.76,1331.784,969.937,536.8,3174.219
2344,2007-08-10,1453.64,1483.64,1322.694,1629.228,1374.338,970.592,552.8,3131.425
2345,2007-08-09,1453.09,1475.09,1317.294,1627.153,,969.271,552.8,3140.579
2346,2007-08-08,1497.49,1527.49,1341.774,1648.313,1394.243,969.924,536.8,3051.164
2347,2007-08-07,1476.71,1514.71,1356.291,1641.584,1413.315,970.577,536.8,3050.124
2348,2007-08-06,1467.67,1513.67,1359.693,1639.877,1420.963,971.228,536.8,3052.08
2349,2007-08-03,1433.06,1487.06,1384.344,1627.217,1450.46,971.877,536.8,3051.399
2350,2007-08-02,1472.2,1534.2,1388.655,1646.141,1459.046,972.526,536.8,3003.954
2351,2007-08-01,1465.81,1535.81,1383.264,1645.566,1457.655,973.172,520.8,3004.922
2352,2007-07-31,1455.27,1517.27,1355.958,1639.21,1425.721,971.853,536.8,3063.162
2353,2007-07-30,1473.91,1543.91,1354.95,1649.362,1428.834,972.499,536.8,3043.293
2354,2007-07-27,1458.95,1536.95,,1645.109,1440.372,973.143,,3046.136
2355,2007-07-26,1482.66,1552.66,1348.56,1653.44,1422.558,971.825,520.8,3031.904
2356,2007-07-25,1518.09,1596.09,1373.805,1670.804,1452.685,972.468,520.8,2960.325
2357,2007-07-24,1511.04,1581.04,1386.819,1665.946,1462.23,971.151,504.8,2941.48
2358,2007-07-23,1541.57,1619.57,1390.581,1681.218,1470.255,971.793,504.8,2903.361
2359,2007-07-20,1534.1,1620.1,1387.935,1680.181,1471.685,972.433,504.8,2911.771
2360,2007-07-19,1553.08,1631.08,1417.014,1686.502,1497.774,971.118,504.8,2855.476
2361,2007-07-18,1546.17,1632.17,1412.244,1685.705,1497.019,971.757,488.8,2856.147
2362,2007-07-17,1549.37,1643.37,1420.056,1689.25,1509.219,972.395,504.8,2849.943
2363,2007-07-16,1549.52,1635.52,1394.559,1687.486,1479.119,971.081,520.8,2895.191
2364,2007-07-13,1552.5,1646.5,1379.961,1690.938,1468.238,971.717,520.8,2909.095
2365,2007-07-12,1547.7,1633.7,1383.228,1687.045,1467.755,970.404,504.8,2900.958
2366,2007-07-11,1518.76,1612.76,1396.476,1676.768,1485.555,971.04,488.8,2899.638
2367,2007-07-10,1510.12,1596.12,1380.798,1671.218,1465.557,969.728,488.8,2930.621
2368,2007-07-09,1531.85,1625.85,1385.568,1682.737,1474.624,970.362,488.8,2899.943
2369,2007-07-06,1530.44,1632.44,1354.257,1684.299,1446.513,970.995,488.8,2940.596
2370,2007-07-05,1525.4,1619.4,1329.948,1680.298,1417.61,969.684,504.8,
2371,2007-07-03,1524.87,1626.87,1365.48,1682.238,1458.379,970.316,504.8,2940.029
2372,2007-07-02,1519.43,1613.43,1338.543,1678.062,1426.763,969.007,504.8,2982.911
2373,2007-06-29,1503.35,1589.35,1353.78,1669.301,1438.619,967.699,504.8,2980.051
2374,2007-06-28,1505.71,1583.71,,1668.484,1423.234,966.393,504.8,2994.09
2375,2007-06-27,1506.34,1592.34,1370.916,1670.922,1456.587,967.023,520.8,2962.993
2376,2007-06-26,1492.89,1570.89,1358.685,1663.288,1440.125,965.718,520.8,2994.242
2377,2007-06-25,1497.74,1567.74,1370.772,1663.545,1448.741,964.414,504.8,2964.636
2378,2007-06-22,1502.56,1580.56,1385.595,1667.79,1468.182,965.043,488.8,2927.385
2379,2007-06-21,1522.19,1592.19,1342.512,1674.427,1419.892,963.741,488.8,2966.903
2380,2007-06-20,1512.84,1590.84,1360.98,1672.559,1443.093,964.368,488.8,2948.936
2381,2007-06-19,1533.7,1603.7,1374.543,1679.733,1453.237,963.067,472.8,2901.32
2382,2007-06-18,1531.05,1593.05,1369.908,1676.758,1444.606,961.767,472.8,
2383,2007-06-15,1532.91,1586.91,1404.693,1675.731,1476.656,960.469,472.8,2864.507
2384,2007-06-14,1522.97,1568.97,1383.003,1669.605,1450.424,959.172,488.8,2914.967
2385,2007-06-13,1515.67,1569.67,1395.135,1668.617,1467.1,959.798,488.8,2903.4
2386,2007-06-12,1493.0,1555.0,1399.446,1660.984,1475.704,960.423,488.8,2917.695
2387,2007-06-11,1509.12,1563.12,1430.892,1666.119,1504.325,959.127,472.8,2850.747
2388,2007-06-08,1507.67,1569.67,1419.768,1667.659,1496.997,959.75,456.8,2854.544
2389,2007-06-07,1490.72,1544.72,1423.332,1658.491,1496.834,958.456,456.8,2868.108
2390,2007-06-06,1517.38,1563.38,1412.802,1668.194,1482.116,957.163,456.8,2857.009
2391,2007-06-05,1530.95,1568.95,1388.61,1672.236,1453.284,955.871,456.8,2877.385
2392,2007-06-04,1539.18,1569.18,1384.542,1673.968,1445.235,954.58,456.8,2876.046
2393,2007-06-01,1536.34,1574.34,1393.281,1674.908,1458.416,955.202,456.8,2864.544
2394,2007-05-31,1530.62,1576.62,1386.747,1674.6,1455.819,955.823,456.8,2876.476
2395,2007-05-30,1530.23,1584.23,1387.017,,1460.251,956.443,456.8,2873.92
2396,2007-05-29,1518.11,1564.11,1417.122,1669.515,1487.516,955.154,456.8,2846.905
2397,2007-05-25,1515.73,1553.73,1412.766,1666.651,1479.17,953.866,440.8,2846.56
2398,2007-05-24,1507.51,1537.51,1404.927,1661.254,1467.223,952.579,424.8,2856.754
2399,2007-05-23,1522.28,1544.28,1408.689,1665.827,1467.267,951.293,440.8,2848.322
2400,2007-05-22,1524.12,1554.12,1425.87,1668.793,1489.186,951.912,456.8,2830.718
2401,2007-05-21,1525.1,1547.1,1413.819,1667.387,1472.883,950.628,440.8,2837.399
2402,2007-05-18,1522.75,1552.75,1426.473,1668.535,1490.124,951.245,440.8,2820.078
2403,2007-05-17,1512.75,1534.75,1423.485,1662.361,1483.191,949.962,440.8,2835.514
2404,2007-05-16,1514.14,1544.14,1417.572,1665.131,1481.233,950.578,424.8,2829.512
2405,2007-05-15,1501.19,1539.19,1427.481,1661.673,1495.639,951.192,424.8,2826.482
2406,2007-05-14,1503.15,1533.15,,1660.69,1472.477,949.911,408.8,2841.158
2407,2007-05-11,1505.85,1543.85,1411.281,1664.03,1479.193,950.524,408.8,2832.522
2408,2007-05-10,1491.47,1521.47,1412.217,1655.944,1476.317,949.243,424.8,2857.044
2409,2007-05-09,1512.58,1534.58,1407.186,1663.289,1467.267,947.964,424.8,2844.147
2410,2007-05-08,1507.72,1521.72,1383.57,1659.342,1438.98,946.687,424.8,2882.368
2411,2007-05-07,1509.48,1531.48,1393.092,1662.274,1452.989,947.299,424.8,2865.141
2412,2007-05-04,1505.62,1519.62,1382.328,1658.76,1437.999,946.022,440.8,2894.989
2413,2007-05-03,1502.39,1524.39,1380.339,1659.521,1440.093,946.633,440.8,2898.332
2414,2007-05-02,1495.92,1525.92,1386.207,1658.869,1450.321,947.242,440.8,2894.274
2415,2007-05-01,1486.3,1508.3,1388.025,1652.844,1448.357,945.967,440.8,2902.85
2416,2007-04-30,1482.37,1496.37,1376.325,1649.296,1432.393,944.693,456.8,2934.056
2417,2007-04-27,1494.07,1516.07,1390.977,1656.558,1451.721,945.301,440.8,2889.913
2418,2007-04-26,1494.25,1524.25,1388.052,1658.802,1452.844,945.908,440.8,2891.116
2419,2007-04-25,1495.42,1533.42,1354.635,1661.477,1422.378,946.514,440.8,2932.702
2420,2007-04-24,1480.41,1510.41,1356.075,1653.096,1420.019,945.241,440.8,2947.19
2421,2007-04-23,1480.93,1518.93,1361.205,1655.486,1429.485,945.845,440.8,2937.137
2422,2007-04-20,1484.35,1530.35,1355.454,1659.142,1427.675,946.449,424.8,2928.955
2423,2007-04-19,1470.73,1508.73,1349.991,1651.362,,945.177,424.8,2951.428
2424,2007-04-18,1472.5,1502.5,1326.78,1650.297,1390.253,943.907,408.8,2972.632
2425,2007-04-17,1471.48,1493.48,1323.045,1648.014,1382.527,942.638,408.8,2980.172
2426,2007-04-16,1468.33,1498.33,1350.945,1648.8,1415.599,943.24,392.8,2932.832
2427,2007-04-13,1452.85,1490.85,1350.711,1644.2,1419.505,943.841,392.8,2946.064
2428,2007-04-12,1447.8,1493.8,1371.528,1644.153,1445.241,944.44,392.8,2920.226
2429,2007-04-11,1438.87,1476.87,1352.241,1638.41,1421.39,943.172,392.8,2956.829
2430,2007-04-10,1448.39,1494.39,1342.926,1644.731,1415.878,943.77,392.8,
2431,2007-04-09,1444.61,1498.61,1353.834,1645.238,1431.341,944.367,392.8,2943.785
2432,2007-04-05,1443.76,1489.76,1320.174,1643.025,1392.571,943.101,408.8,3001.918
2433,2007-04-04,1439.37,1493.37,1356.561,1643.264,1434.469,943.696,424.8,2964.173
2434,2007-04-03,1437.77,1483.77,1362.483,1640.723,1436.764,942.431,424.8,2959.133
2435,2007-04-02,1424.55,1462.55,1341.9,1633.094,1411.555,941.167,440.8,3011.845
2436,2007-03-30,1420.86,1450.86,1337.913,1629.636,1403.565,939.905,424.8,
2437,2007-03-29,1422.53,1444.53,1317.258,1628.524,1378.273,938.644,408.8,3030.358
2438,2007-03-28,1417.23,1431.23,1310.445,1624.359,1367.346,937.384,408.8,3046.403
2439,2007-03-27,1428.61,1434.61,1305.396,1627.502,1358.249,936.125,408.8,3043.366
2440,2007-03-26,1437.5,1451.5,1279.593,1633.557,1335.602,936.719,392.8,3057.164
2441,2007-03-23,1436.11,1458.11,1280.88,1635.106,1341.079,937.312,392.8,3054.259
2442,2007-03-22,1434.54,1464.54,1304.136,1636.576,1369.373,937.904,392.8,3021.515
2443,2007-03-21,1435.04,1457.04,1322.478,1634.954,1384.567,936.647,408.8,3007.398
2444,2007-03-20,1410.94,1440.94,1328.526,1626.538,1394.995,937.237,424.8,3030.675
2445,2007-03-19,1402.06,1424.06,1322.631,1620.797,1385.018,935.981,424.8,3049.06
2446,2007-03-16,1386.95,1416.95,1367.991,1616.319,1436.291,936.57,424.8,2999.56
2447,2007-03-15,1392.28,1414.28,1343.889,1616.812,1407.399,935.315,424.8,3028.639
2448,2007-03-14,1387.17,1417.17,1341.153,1616.722,,935.903,424.8,3034.931
2449,2007-03-13,1377.95,1415.95,1315.404,1614.825,1386.091,936.49,440.8,3086.847
2450,2007-03-12,1406.6,1436.6,1345.23,1625.566,1413.237,935.236,440.8,3018.791
2451,2007-03-09,1402.84,1424.84,1334.079,1622.068,1397.794,933.984,440.8,3039.266
2452,2007-03-08,1401.89,1431.89,1329.993,1623.806,1397.694,934.569,440.8,3043.256
2453,2007-03-07,1391.97,1429.97,1352.169,1621.598,1424.898,935.153,440.8,3020.215
2454,2007-03-06,1395.41,1441.41,1344.105,1625.265,1420.662,935.736,424.8,3015.267
2455,2007-03-05,1374.12,1428.12,1370.844,1618.052,1452.617,936.318,440.8,3007.312
2456,2007-03-02,1387.17,1433.17,1397.331,1621.947,1476.317,,440.8,2959.34
2457,2007-03-01,1403.17,1457.17,1396.386,1631.143,1479.488,935.647,456.8,2952.051
2458,2007-02-28,1406.82,1468.82,1429.263,1634.905,1517.844,936.226,456.8,2900.673
2459,2007-02-27,1399.04,1453.04,1417.14,1629.634,1501.389,934.976,440.8,2916.504
2460,2007-02-26,1449.37,1495.37,1428.822,1649.959,1509.7,933.728,440.8,2851.53
2461,2007-02-23,1451.19,1489.19,1417.203,1648.921,1493.767,932.48,440.8,2867.079
2462,2007-02-22,1456.38,1502.38,1425.483,1653.368,1506.541,933.058,456.8,2857.911
2463,2007-02-21,1457.63,1495.63,1420.218,1652.08,1497.218,931.812,472.8,2875.304
2464,2007-02-20,1459.68,1505.68,1428.3,1655.145,1509.788,932.389,456.8,2849.54
2465,2007-02-16,1455.54,1493.54,,1651.48,1495.826,931.144,472.8,2878.456
2466,2007-02-15,1456.81,1502.81,1397.934,1654.201,1478.487,931.719,472.8,2903.009
2467,2007-02-14,1455.3,1493.3,1384.758,1651.695,1460.921,930.476,488.8,
2468,2007-02-13,1444.26,1490.26,1409.715,1648.983,1491.064,931.05,472.8,2898.161
2469,2007-02-12,1433.37,1471.37,1403.046,1642.334,1480.274,929.808,472.8,2919.648
2470,2007-02-09,1438.06,1468.06,1393.11,1642.564,1466.079,928.567,472.8,2930.062
2471,2007-02-08,1448.31,1470.31,1387.233,1645.25,1456.111,927.327,488.8,2939.33
2472,2007-02-07,1450.02,1464.02,1376.937,1644.166,1441.537,926.088,488.8,2953.236
2473,2007-02-06,1448.0,1454.0,1357.065,1641.433,1416.984,924.851,488.8,2984.089
2474,2007-02-05,1446.99,1444.99,1353.789,1639.146,1409.72,923.615,488.8,2991.05
2475,2007-02-02,1448.39,1454.39,1359.756,1641.925,1420.088,924.188,488.8,2978.847
2476,2007-02-01,1445.94,1459.94,1353.051,1643.001,1417.25,924.759,488.8,2987.983
2477,2007-01-31,1438.24,1460.24,1362.816,1641.755,1431.578,925.33,488.8,2979.63
2478,2007-01-30,1428.82,1442.82,,1635.745,1426.621,924.095,488.8,2991.945
2479,2007-01-29,1420.62,1442.62,1384.821,1634.273,1454.821,924.664,488.8,2965.698
2480,2007-01-26,1422.18,1452.18,1381.806,1637.121,1455.83,925.232,472.8,2955.725
2481,2007-01-25,1423.9,1445.9,1395.18,1636.039,1465.929,923.998,472.8,2936.933
2482,2007-01-24,1440.13,1454.13,1387.395,1641.385,1453.964,922.766,488.8,2942.885
2483,2007-01-23,1427.99,1449.99,1394.469,1638.166,1465.496,923.333,488.8,2942.656
2484,2007-01-22,1422.95,1436.95,1380.123,1634.09,1446.685,922.102,472.8,2958.966
2485,2007-01-19,1430.5,1436.5,1368.153,1635.594,1430.349,920.872,472.8,2969.408
2486,2007-01-18,1426.37,1440.37,1353.15,1635.92,1418.846,921.437,456.8,2981.741
2487,2007-01-17,1430.62,1452.62,1373.058,1639.963,1443.769,922.001,472.8,2957.346
2488,2007-01-16,1431.9,1461.9,1377.153,1642.688,1452.194,922.564,472.8,2947.816
2489,2007-01-12,1430.73,1452.73,1356.498,1640.327,1426.789,921.336,488.8,2989.038
2490,2007-01-11,1423.82,1453.82,1385.892,1639.418,1461.62,921.897,,2962.624
2491,2007-01-10,1414.85,1452.85,1403.505,1637.593,1484.16,922.458,520.8,2954.585
2492,2007-01-09,1412.11,1442.11,1405.512,1634.533,1482.41,921.231,536.8,2965.952
2493,2007-01-08,1412.84,1434.84,1397.556,1633.013,1470.258,920.004,552.8,2987.673
2494,2007-01-05,1409.71,1423.71,1387.008,,,918.78,536.8,2996.86
2495,2007-01-04,1418.34,1440.34,1392.057,1635.769,1464.824,919.339,536.8,2978.637
2496,2007-01-03,1416.6,1446.6,1386.549,1637.152,1463.224,919.897,536.8,2985.444
2497,2006-12-29,1418.3,1456.3,1389.807,1640.064,1470.781,920.454,,2986.635
2498,2006-12-28,1424.73,1470.73,1387.809,1645.08,1472.847,921.009,552.8,2980.399
2499,2006-12-27,1426.84,1464.84,1395.702,1644.176,1477.247,919.785,552.8,2968.734
2500,2006-12-26,1416.9,1462.9,1402.758,1641.911,1488.774,920.34,552.8,2966.275
2501,2006-12-22,1410.76,1464.76,1409.04,1641.335,1499.493,920.893,568.8,2971.088
2502,2006-12-21,1418.3,1480.3,1412.325,1646.847,1507.082,921.445,568.8,2956.386
2503,2006-12-20,1423.53,1493.53,1408.725,1651.332,1507.475,921.995,568.8,2953.575
2504,2006-12-19,1425.55,1503.55,1415.376,1654.389,1518.583,922.545,568.8,2939.703
2505,2006-12-18,1422.48,1508.48,1409.121,1655.179,1516.2,923.093,552.8,2938.891
2506,2006-12-15,1427.09,1505.09,1405.485,1655.39,,921.87,536.8,2930.756
2507,2006-12-14,1425.49,1495.49,1402.515,1652.834,1501.603,920.649,520.8,2927.906
2508,2006-12-13,1413.21,1491.21,1394.973,1649.517,1497.871,921.196,520.8,2948.111
2509,2006-12-12,1411.56,1497.56,1419.372,1650.937,1527.544,921.742,520.8,2913.152
2510,2006-12-11,1413.04,1491.04,1409.598,1649.753,1513.477,920.522,520.8,2926.711
2511,2006-12-08,1409.84,1495.84,1416.582,1650.482,1524.939,921.066,520.8,2917.575
2512,2006-12-07,1407.29,1501.29,1418.508,1651.499,1531.11,921.61,520.8,2914.842
2513,2006-12-06,1412.9,1498.9,1410.201,1652.159,1518.575,920.391,520.8,2922.235
2514,2006-12-05,1414.76,1508.76,1409.778,1655.145,1522.288,920.933,520.8,2918.375
2515,2006-12-04,1409.12,1495.12,1395.72,1650.783,1503.73,919.715,520.8,2945.062
2516,2006-12-01,1396.71,1474.71,,1643.395,1490.53,918.499,520.8,2971.376
2517,2006-11-30,1400.63,1486.63,1402.713,1647.3,1511.359,919.04,520.8,2942.606
2518,2006-11-29,1399.48,,1408.275,1648.941,1521.336,919.58,536.8,2943.391
2519,2006-11-28,1386.72,1488.72,1414.728,1645.391,1532.248,920.118,520.8,2934.535
2520,2006-11-27,1381.96,1491.96,1406.619,1645.416,1527.913,,520.8,
2521,2006-11-24,1400.95,1518.95,1412.487,1656.062,1538.214,921.191,504.8,2908.254
2522,2006-11-22,1406.09,1532.09,1420.965,1660.516,1551.249,921.726,504.8,2888.653
2523,2006-11-21,1402.81,1520.81,1403.307,1657.203,1528.91,920.511,520.8,2928.065
2524,2006-11-20,1400.5,1510.5,1399.5,1654.324,1521.077,919.297,536.8,2947.119
2525,2006-11-17,1401.2,1503.2,1393.182,1652.792,,918.085,536.8,2956.684
2526,2006-11-16,1399.76,1509.76,1395.747,1654.302,1517.453,918.618,536.8,2951.945
2527,2006-11-15,1396.57,1514.57,1387.215,1655.028,1512.667,919.151,552.8,2974.512
2528,2006-11-14,1393.22,1519.22,1388.07,1655.681,1517.716,919.682,536.8,2964.081
2529,2006-11-13,1384.42,1518.42,1385.433,1653.891,1519.105,920.212,520.8,2963.998
2530,2006-11-10,1380.9,1506.9,1388.601,1650.466,1518.579,919.0,520.8,2964.491
2531,2006-11-09,1378.33,1496.33,1379.799,1647.466,1505.505,917.79,520.8,2980.834
2532,2006-11-08,1385.72,1511.72,1384.434,1652.933,1514.516,918.319,536.8,
2533,2006-11-07,1382.84,1500.84,1375.083,1649.794,1500.864,917.11,520.8,2981.791
2534,2006-11-06,1379.78,1489.78,1368.243,1646.573,1489.843,915.902,504.8,2985.884
2535,2006-11-03,1364.3,1466.3,1350.945,1637.779,1467.852,914.696,504.8,3027.1
2536,2006-11-02,1367.34,1461.34,1342.224,1637.294,1454.854,913.491,504.8,3037.754
2537,2006-11-01,1367.81,1469.81,1349.127,1639.656,1466.243,914.018,488.8,3015.014
2538,2006-10-31,1377.94,1471.94,1338.957,1642.356,1451.723,912.814,472.8,3010.623
2539,2006-10-30,1377.93,1479.93,1354.599,1644.504,1472.282,913.341,488.8,2996.062
2540,2006-10-27,1377.34,1471.34,1357.2,1642.391,1471.161,912.138,488.8,2994.423
2541,2006-10-26,1389.08,1491.08,1361.349,1649.819,1479.665,912.663,504.8,2984.273
2542,2006-10-25,1382.22,1476.22,1354.536,1644.889,1468.665,911.461,488.8,2992.157
2543,2006-10-24,1377.38,1463.38,1349.586,1640.865,1459.618,910.261,504.8,3015.402
2544,2006-10-23,1377.02,1471.02,1333.296,1642.855,1446.666,,504.8,3036.151
2545,2006-10-20,1368.6,1470.6,1330.704,1641.219,1448.092,911.308,504.8,3045.665
2546,2006-10-19,1366.96,1460.96,1311.705,1638.632,1424.29,910.109,520.8,3085.536
2547,2006-10-18,1365.8,1467.8,1321.902,1640.261,1439.143,910.63,536.8,3079.764
2548,2006-10-17,1364.05,1458.05,1311.903,1637.624,1424.788,909.432,552.8,3107.066
2549,2006-10-16,1369.06,1471.06,1309.005,1642.03,1425.889,909.952,552.8,3103.596
2550,2006-10-13,1365.62,1475.62,1340.19,1642.632,1462.791,910.471,552.8,3060.464
2551,2006-10-12,1362.83,1480.83,1342.206,1643.526,1469.057,910.989,536.8,3047.845
2552,2006-10-11,1349.95,1459.95,1335.951,1635.872,1458.633,909.793,536.8,3070.997
2553,2006-10-10,1353.42,1471.42,1332.423,1639.585,1459.074,910.309,552.8,3079.952
2554,2006-10-09,1350.66,1460.66,1330.119,1636.49,1452.799,909.114,552.8,3087.409
2555,2006-10-06,1349.59,1467.59,1316.358,1638.156,1442.484,909.629,552.8,3105.376
2556,2006-10-05,1353.22,1463.22,1322.703,1637.943,1445.298,908.435,552.8,3094.221
2557,2006-10-04,1350.2,,1342.503,1638.729,1470.258,908.949,568.8,3076.677
2558,2006-10-03,1334.11,1444.11,1340.388,1629.617,1464.183,907.756,568.8,3097.197
2559,2006-10-02,1331.32,1449.32,1338.786,1630.504,1466.646,908.27,568.8,3099.692
2560,2006-09-29,1335.85,1461.85,1389.483,1634.697,1524.104,908.781,568.8,3020.82
2561,2006-09-28,1338.88,1472.88,1396.521,1638.213,1535.659,909.292,568.8,3005.239
2562,2006-09-27,1336.59,1462.59,1395.792,1635.326,1531.047,908.1,568.8,3009.976
2563,2006-09-26,1336.35,1470.35,1402.317,1637.365,1542.064,908.61,568.8,2998.384
2564,2006-09-25,1326.37,1468.37,1409.562,1635.002,1553.841,909.118,568.8,2995.506
2565,2006-09-22,1314.78,1448.78,1400.436,1627.908,1540.395,907.928,568.8,3021.445
2566,2006-09-21,1318.03,1460.03,1406.979,1631.523,,908.435,568.8,3006.327
2567,2006-09-20,1325.18,1459.18,1400.22,1632.903,1540.477,907.245,584.8,3020.177
2568,2006-09-19,1317.64,1443.64,1384.884,1627.638,1520.491,906.057,584.8,3050.895
2569,2006-09-18,1321.18,1455.18,1380.483,1631.385,1520.012,906.563,584.8,3051.022
2570,2006-09-15,1319.66,1461.66,1390.104,1632.843,1534.292,907.068,568.8,3026.3
2571,2006-09-14,1316.28,1450.28,1393.929,1629.458,1534.472,905.881,568.8,3025.664
2572,2006-09-13,1318.07,1444.07,1390.068,1628.414,1526.561,904.695,568.8,3030.775
2573,2006-09-12,1313.0,1431.0,1382.85,1624.263,1515.114,903.51,568.8,3047.521
2574,2006-09-11,1299.54,1425.54,1387.341,1620.309,1523.996,904.014,568.8,3052.016
2575,2006-09-08,1298.92,1432.92,1394.001,1622.172,1535.163,904.516,584.8,3050.583
2576,2006-09-07,1294.02,1420.02,1386.396,1618.094,1523.307,903.333,568.8,3057.717
2577,2006-09-06,1300.26,1434.26,1384.866,1623.066,1525.848,903.834,,3041.073
2578,2006-09-05,1313.25,1439.25,1370.988,1627.101,1507.38,902.652,552.8,3049.256
2579,2006-09-01,1311.01,1429.01,1358.208,1624.23,1490.066,901.471,536.8,3061.118
2580,2006-08-31,1303.82,1413.82,1354.212,1619.112,,900.291,536.8,3075.429
2581,2006-08-30,1305.37,1407.37,1350.36,1617.959,1474.095,,536.8,3080.799
2582,2006-08-29,1304.28,1398.28,1359.567,1615.609,1479.948,897.935,536.8,3070.202
2583,2006-08-28,1301.78,1403.78,1354.041,1616.617,1478.273,898.435,536.8,3078.009
